,513FC31103.pv,513HC31114-5.mv,513PC31201.pv,513LC31202.pv,513FC31409.pv,513FC31114-5.pv,513TC31220.pv,MFR
7/16/2018 11:45,26231.006,0.156,30.447132,78.312469,34987.426,0.14502481,79.756149,4.1
7/16/2018 13:45,26486.426,0.152,30.400461,77.655212,38172.566,0.143390725,79.599533,4.1
7/16/2018 15:45,26806.387,0.152,30.301418,76.927605,31066.557,0.153194725,79.146606,3.9
7/16/2018 17:45,26011.309,0.155,30.043432,77.797653,30902.438,0.130823999,79.437622,3.4
7/16/2018 19:45,24943.932,0.156,30.73912,77.679832,48321.5,0.219739039,80.348946,3.6
7/16/2018 21:45,26074.971,0.15800001,31.035999,77.836761,29403.17,0.160967763,79.713448,3.8
7/16/2018 23:45,26008.924,0.16,30.185484,78.704338,32402.578,0.16677547,79.664368,4.1
7/17/2018 1:45,25773.438,0.162,30.25189,77.585556,29251.9,0.166515266,79.869728,4
7/17/2018 3:45,26737.105,0.164,30.331108,77.912933,35905.352,0.14494251,79.820076,4
7/17/2018 5:45,26341.281,0.164,30.788841,77.885437,38784.75,0.15219817,79.755142,3.9
7/17/2018 7:45,24934.463,0.167,30.830688,77.887291,43757.449,0.167991724,80.078667,3.5
7/17/2018 9:45,25590.939,0.16599999,30.461735,77.862129,43816.496,0.166645912,80.227516,3.5
7/17/2018 11:45,25974.525,0.168,30.341316,76.884422,42911.742,0.16294289,80.068092,3.5
7/17/2018 13:45,28975.672,0.16,29.909513,78.445251,70353.688,0.184510592,80.8293,3.9
7/17/2018 15:45,26814.18,0.162,30.244585,78.055923,52797.352,0.175326012,80.051849,3.9
7/17/2018 17:45,26489.732,0.162,30.837219,77.74025,40786.078,0.145373343,79.524948,3.9
7/17/2018 19:45,27263.934,0.162,30.34955,77.772964,51920.695,0.167596759,80.521576,4.2
7/17/2018 21:45,25931.887,0.164,30.539162,78.492577,39862.68,0.166089174,80.011246,4.2
7/17/2018 23:45,26808.59,0.164,30.634672,79.068306,44232.484,0.167671047,80.202583,4.2
7/18/2018 1:45,26272.316,0.164,30.674377,78.031517,43283.801,0.16568387,80.144745,4.1
7/18/2018 3:45,26033.393,0.16500001,30.394993,76.866402,33808.082,0.16424211,79.526329,4.2
7/18/2018 5:45,27077.74,0.167,30.084282,77.466309,31820.814,0.176076113,79.224876,4.2
7/18/2018 7:45,26532.816,0.16599999,30.663708,77.661324,43672.773,0.147995933,79.65686,4.3
7/18/2018 9:45,25216.582,0.168,30.702936,78.59446,47203.973,0.151539995,80.348396,4
7/18/2018 11:45,25891.508,0.168,30.289989,77.411377,47933.5,0.176138595,80.320313,3.9
7/18/2018 13:45,26321.492,0.168,30.485828,78.180328,36817.973,0.16772054,79.942131,4
7/18/2018 15:45,26284.406,0.168,30.585501,78.322113,41321.176,0.19487978,80.386787,4
7/18/2018 17:45,25826.422,0.168,30.577093,78.296768,33156.355,0.192126245,79.384369,3.9
7/18/2018 19:45,26888.531,0.168,30.564884,78.273178,50187.949,0.19800644,80.597534,3.5
7/18/2018 21:45,27095.855,0.168,30.71423,77.965233,60077.582,0.187444497,80.630821,3.5
7/18/2018 23:45,28066.697,0.16599999,30.270649,77.801498,50902.871,0.194174926,79.997879,3.7
7/19/2018 1:45,27670.439,0.16599999,30.549219,78.190384,41978.074,0.184660993,79.655159,3.9
7/19/2018 3:45,27846.688,0.16599999,30.65729,77.393402,46547.871,0.1716156,79.667137,4.1
7/19/2018 5:45,26930.932,0.167,30.762444,77.676346,46386.66,0.156357459,80.207687,4.2
7/19/2018 7:45,27414.322,0.167,30.492977,77.573486,45851.102,0.18777311,79.957245,4.3
7/19/2018 9:45,27018.43,0.167,30.407398,78.031837,59216.219,0.19819391,80.915955,4.3
7/19/2018 11:45,26734.691,0.167,30.691404,78.787483,50495.758,0.187412963,80.164986,4
7/19/2018 12:45,27084.871,0.167,30.576241,78.044769,47160.73,0.199342497,80.060814,3.9
7/19/2018 13:45,26894.668,0.169,30.527569,77.942566,48484.797,0.188151245,80.139984,3.9
7/19/2018 15:45,27024.752,0.167,30.68025,78.178055,53933.977,0.200780111,80.028374,3.8
7/19/2018 16:45,26784.734,0.167,30.522043,78.228851,43965.863,0.171885874,79.89315,3.7
7/19/2018 17:45,26574.254,0.167,30.583921,77.694252,50009.969,0.198687056,79.992279,3.9
7/19/2018 19:45,25879.498,0.167,30.538372,77.836395,39305.379,0.18473395,79.685989,3.8
7/19/2018 21:45,26040.574,0.167,30.209482,77.825264,38750.988,0.187733804,79.764618,3.8
7/19/2018 23:45,26801.891,0.167,30.599422,77.510468,48841.297,0.189353161,80.139008,3.5
7/20/2018 1:45,27943.125,0.164,30.268118,77.93898,53441.41,0.169761568,79.980301,3.6
7/20/2018 3:45,27093.43,0.164,30.620657,78.19709,54236.898,0.156781932,80.131393,3.6
7/20/2018 5:45,26991.244,0.164,30.461292,77.689766,37409.156,0.17823203,79.413055,3.9
7/20/2018 7:45,26604.887,0.16599999,30.535887,78.012642,48457.984,0.162872813,80.178795,4.1
7/20/2018 9:45,26924.617,0.16599999,30.535904,78.669838,43303.375,0.16504551,80.12854,4.2
7/20/2018 11:45,26128.49,0.16599999,30.511511,78.030457,46129.199,0.172606694,79.956108,4.2
7/20/2018 13:45,26532.621,0.16599999,30.804277,77.963455,47933.199,0.16453856,79.898575,3.9
7/20/2018 15:45,26237.361,0.164,30.673061,77.740677,35242.121,0.174453209,79.546051,3.6
7/20/2018 17:45,26878.201,0.164,30.464254,78.217659,44859.895,0.13657981,79.937531,3.8
7/20/2018 19:45,24996.064,0.164,30.537231,78.121674,43818.016,0.146455509,80.31958,4
7/20/2018 21:45,24953.885,0.164,30.692314,76.681526,32138.428,0.13609748,79.610023,4.1
7/20/2018 23:45,24950.422,0.164,30.86948,77.725861,37974.129,0.14296536,79.953903,4.1
7/21/2018 1:45,24967.809,0.164,31.445673,78.484764,43839.996,0.144721395,80.51561,4.3
7/21/2018 3:45,25006.326,0.164,30.720295,77.46582,34835.672,0.15011001,80.088341,4.2
7/21/2018 5:45,25980.033,0.164,30.328575,77.858704,27958.693,0.149284184,79.346291,4.1
7/21/2018 7:45,25687.92,0.167,30.223045,76.893555,36519.559,0.174318412,79.994423,3.5
7/21/2018 9:45,21991.994,0.167,29.6539,77.45015,35836.977,0.116234725,79.794647,3.1
7/21/2018 18:45,22985.285,0.17200001,28.506214,77.253929,41075.324,0.113766237,78.925957,3.8
7/21/2018 19:45,23953.484,0.17200001,30.336084,76.5896,32813.672,0.095612451,79.11937,3.9
7/21/2018 21:45,21408.59,0.17,30.125309,76.602081,37562.648,0.123505256,80.120964,5
7/21/2018 23:45,22621.166,0.17,31.297062,77.16111,38011.063,0.109493749,79.83683,4.3
7/22/2018 1:45,23345.76,0.17200001,30.269041,76.621109,35609.43,0.130240178,79.72657,4.6
7/22/2018 3:45,25136.039,0.169,30.419127,77.891884,41707.238,0.170112573,80.147728,4.6
7/22/2018 5:45,26710.045,0.16599999,30.168203,76.029572,45217.535,0.14855857,80.021347,4.6
7/22/2018 7:45,26505.23,0.16599999,30.455399,76.952988,34940.191,0.15351792,79.352287,4.4
7/22/2018 9:45,25821.785,0.16599999,30.618645,77.181175,33455.398,0.14563787,79.647842,4.6
7/22/2018 11:45,26106.729,0.16599999,30.687492,77.403893,38029.031,0.145602827,79.405975,4.3
7/22/2018 13:45,25447.113,0.16599999,30.577126,77.164436,50442.609,0.162199524,80.464104,3.8
7/22/2018 15:45,25842.107,0.16599999,30.772083,77.125648,22008.361,0.156263531,78.867615,3.5
7/22/2018 17:45,24918.512,0.16599999,30.524225,76.926704,32618.924,0.13738789,79.669167,3.4
7/22/2018 19:45,25447.596,0.164,30.487141,76.988312,42795.695,0.148921419,80.128052,3.5
7/22/2018 23:45,25342.203,0.162,30.298151,77.051849,28333.676,0.15001193,79.632797,3.9
7/23/2018 1:45,26052.24,0.16,30.379148,76.958107,47999.875,0.132687687,80.48246,4
7/23/2018 3:45,25413.922,0.15800001,30.679604,77.501343,29849.621,0.14582857,79.677475,4.1
7/23/2018 5:45,25433.277,0.16,30.447247,77.017464,37879.988,0.14242318,79.788589,3.8
7/23/2018 7:45,25868.563,0.16,30.571024,77.199196,46219.918,0.12651035,80.148636,3.7
7/23/2018 9:45,25813.361,0.15800001,30.647587,77.167549,46830.215,0.1678405,80.069016,3.8
7/23/2018 11:45,25295.658,0.15800001,30.446251,77.151512,41462.188,0.156249407,79.887627,4
7/23/2018 13:45,25798.328,0.15800001,30.447287,76.75248,43473.191,0.156814494,80.294632,4
7/23/2018 15:45,25802.836,0.20999999,30.417826,77.006256,36295.695,0.13894951,79.799393,4.2
7/23/2018 17:45,26695.283,0.22499999,30.098869,76.767906,32166.424,0.165155391,78.145699,4.6
7/23/2018 18:45,22884.023,0.22499999,31.589521,76.953461,37208.051,0.11960668,79.301392,5.8
7/23/2018 19:45,26031.855,0.23,30.627045,77.053001,52087.387,0.131776634,81.002396,6.9
7/23/2018 21:45,26289.631,0.23,31.209469,77.454308,56106.051,0.11301418,80.559418,7.2
7/23/2018 23:45,27171.125,0.23999999,31.001472,77.360703,46187.262,0.14744806,79.944725,13.5
7/24/2018 0:45,28199.207,0.23999999,30.952702,77.226456,65236.961,0.16454126,80.68808,14.7
7/24/2018 1:45,26776.385,0.23999999,31.049952,77.123169,50478.473,0.12372783,79.456543,14.4
7/24/2018 2:45,25166.219,0.23999999,30.788517,76.956146,36751.355,0.1410179,79.753021,13.8
7/24/2018 3:45,27418.383,0.23999999,31.006046,76.954666,43989.637,0.137910885,80.121613,13.5
7/24/2018 4:45,27140.291,0.23999999,30.670614,76.54393,51746.32,0.129166822,80.117348,13.5
7/24/2018 5:45,26798.936,0.23999999,29.822304,76.855988,59735.957,0.173560689,80.791016,12.6
7/24/2018 7:45,27377.623,0.23999999,29.574839,78.600296,55748.09,0.110044072,80.000137,11
7/24/2018 8:45,25976.428,0.23999999,29.150967,76.921982,57133.082,0.117297371,80.451385,10.8
7/24/2018 9:45,28576.746,0.23800001,29.485104,79.075157,57617.738,0.129102658,80.705116,11.1
7/24/2018 10:45,25680.191,0.235,31.247141,76.621651,56206.188,0.11380547,80.213974,10.6
7/24/2018 11:45,22890.352,0.235,31.06072,76.626694,61253.355,0.127302617,80.378067,13.4
7/24/2018 12:45,26018.637,0.242,30.37038,76.860832,64367.996,0.148988707,80.258171,13.6
7/24/2018 13:45,26586.439,0.242,30.72504,77.756935,72744.336,0.127016365,79.481476,13.6
7/24/2018 15:45,25401.908,0.23899999,31.443953,76.394661,59762.063,0.10621479,79.789215,12.6
7/24/2018 17:45,22507.959,0.23899999,31.080601,77.65435,57431.273,0.1262898,80.978455,12.6
7/24/2018 19:45,24361.391,0.23899999,30.931973,77.089188,61764.66,0.128487558,80.326103,13.7
7/24/2018 21:45,23946.586,0.23899999,30.970282,76.819206,61005.945,0.11654261,80.225143,14.6
7/24/2018 23:45,23497.047,0.23899999,30.910513,77.42907,60203.637,0.131162117,80.805252,17.1
7/25/2018 0:45,25562.568,0.23899999,31.47249,76.634964,46242.461,0.111490745,79.311241,17.3
7/25/2018 1:45,22417.166,0.23899999,31.424053,77.225754,52725.879,0.143097367,80.338875,18
7/25/2018 3:45,26003.699,0.23899999,31.003101,77.825005,55853.809,0.095777683,79.916008,13.9
7/25/2018 5:45,25750.686,0.241,31.044617,77.345383,56646.086,0.342427214,79.873299,16.2
7/25/2018 7:45,25157.463,0.242,30.938761,77.60041,58809.121,0.132923191,80.805183,16.1
7/25/2018 9:45,25054.447,0.25999999,30.880688,76.520905,60174.762,0.12966707,79.891922,15
7/26/2018 11:45,22983.633,0.25299999,29.797523,77.194366,56331.145,0.101816317,83.010849,13.5
7/26/2018 13:45,22944.773,0.25299999,29.855139,76.831131,56642.676,0.13477578,82.006371,13
7/26/2018 15:45,23656.102,0.257,30.226524,76.663338,47335.133,0.077106177,80.012222,12.4
7/26/2018 19:45,19999.68,0.257,30.065556,77.125809,41626.695,0.128496619,81.284149,13.1
7/26/2018 21:45,21017.227,0.257,32.017738,78.131073,58408.785,0.163690003,84.676315,13.1
7/26/2018 23:45,26016.961,0.257,31.061226,76.611366,57593.27,0.144225739,81.309929,13.7
7/27/2018 1:45,26028.91,0.257,31.541063,76.81636,51867.012,0.125345669,81.65181,11.6
7/27/2018 3:45,24941.248,0.257,31.134418,78.181297,60750.25,0.141379339,82.341263,13.9
7/27/2018 5:45,23974.723,0.257,31.382843,75.946159,46346.07,0.112526593,79.345123,12.4
7/27/2018 7:45,27024.965,0.257,31.373913,78.002151,106073.61,0.219279276,84.523201,15.3
7/27/2018 9:45,24034.104,0.25400001,32.572243,76.460091,58432.102,0.16038986,80.12281,14
7/27/2018 11:45,28007.734,0.25400001,31.277246,77.081787,68039.273,0.129720684,81.023689,14.5
7/27/2018 12:45,25132.465,0.494,30.90011,77.357697,70992.938,0.178388224,82.695412,15.5
7/27/2018 14:45,26518.646,0.245,30.661682,77.916,47843.277,0.105085592,78.817062,13.3
7/27/2018 15:45,22024.627,0.50100001,31.256924,76.560616,43541.82,0.108790282,81.844498,13.6
7/27/2018 16:45,25250.816,0.50100001,30.982937,78.199051,54680.102,0.129536936,81.834991,15.8
7/27/2018 17:45,24353.93,0.24699999,30.629261,75.493393,55386.258,0.100528797,80.189911,15
7/27/2018 19:45,24042.016,0.25,30.96295,77.231194,56811.805,0.118367966,81.234604,15.3
7/27/2018 21:45,25600.395,0.25,31.005713,77.452515,58529.059,0.144601899,80.561455,16.8
7/27/2018 23:45,25209.381,0.25,31.353138,77.022934,51349.355,0.10991184,80.938194,16.9
7/28/2018 1:45,26596.742,0.25,31.239658,76.958382,50290.461,0.11572918,80.047241,16.6
7/28/2018 3:45,25563.51,0.25,31.015778,77.405861,65040.922,0.13173632,81.635628,15.6
7/28/2018 5:45,25855.129,0.25,30.843756,77.299934,60082.844,0.14413193,81.107162,15.7
7/28/2018 7:45,25323.912,0.25,30.813385,76.595497,55579.238,0.15276694,80.988739,16.1
7/28/2018 9:45,26237.643,0.25,30.826872,77.20446,65119.586,0.14191337,81.408234,15.4
7/28/2018 11:45,22105.873,0.5,31.561853,78.638229,19967.586,0.11701204,79.738258,23.2
7/28/2018 13:45,20012.021,0.25,32.348621,76.745026,42177.461,0.22795725,82.186668,26
7/28/2018 15:45,24507.375,0.57000002,31.447218,77.034096,44055.582,0.13597499,79.310226,19.8
7/28/2018 16:45,21992.969,0.23999999,32.197655,75.930626,37354.59,0.16378027,79.579315,19.2
7/28/2018 17:45,22098.523,0.25999999,31.048943,76.937325,51384.906,0.20116469,81.819122,20.1
7/28/2018 18:45,25168.906,0.28,30.849974,77.351944,36678.043,0.10844441,79.463631,19.4
7/28/2018 19:45,22028.777,0.28,31.597347,77.264572,34610.527,0.15946256,80.402084,15.8
7/28/2018 20:45,22851.285,0.56,30.808077,77.436363,54327.148,0.16665523,81.46418,14.8
7/28/2018 21:45,24069.039,0.51999998,31.391708,76.833633,47732.148,0.11098564,80.051567,12.2
7/28/2018 23:45,21987.635,0.25600001,31.435881,78.494019,53640.535,0.1684607,81.988525,12.9
7/29/2018 1:45,24798.676,0.25600001,30.916414,77.535423,47140.492,0.184148532,80.914528,14.1
7/29/2018 3:45,25567.08,0.25600001,30.807688,77.161201,52302.027,0.156072216,80.127258,13.6
7/29/2018 5:45,26520.621,0.25600001,31.033678,76.938583,49799.336,0.184753941,79.935806,13
7/29/2018 7:45,26317.297,0.51200002,30.721268,77.165863,61635.156,0.41614462,80.915161,12.5
7/29/2018 9:45,24245.84,0.51200002,30.756573,77.247162,46691.297,0.159455304,80.38121,15.3
7/29/2018 11:45,23456.662,0.51500001,30.895588,77.093079,55726.16,0.231156113,80.923241,15.6
7/29/2018 13:45,23490.182,0.51500001,31.073685,77.147179,60591.383,0.182805068,80.859093,13.9
7/29/2018 15:45,23971.861,0.25600001,30.972055,77.025009,63569.27,0.183647238,81.026344,12.7
7/29/2018 17:45,24867.371,0.25400001,31.171959,75.994987,59641.055,0.15489237,80.238464,12.6
7/29/2018 19:45,25497.113,0.25400001,30.055227,77.184509,77257.93,0.179151607,81.443466,14
7/29/2018 21:45,26477.963,0.25600001,30.117561,76.614403,71682.078,0.186479374,80.795517,13.6
7/29/2018 23:45,25932.926,0.25799999,30.743958,76.143822,58481.039,0.155027022,79.997337,13.6
7/30/2018 1:45,26496.58,0.25799999,31.123207,77.269798,52332.898,0.170723565,80.144951,14.5
7/30/2018 3:45,25953.844,0.25799999,31.015625,77.469193,52467.027,0.173691208,80.930374,14.9
7/30/2018 5:45,24916.592,0.25799999,30.823009,77.515045,75808.422,0.166111238,82.22937,15.9
7/30/2018 7:45,24025.566,0.25799999,30.791367,77.211235,56038.215,0.16978008,80.992683,13.5
7/30/2018 9:45,25361.141,0.25799999,30.628025,76.806396,49961.668,0.165199831,80.299911,14.4
7/30/2018 11:45,24847.424,0.51599998,30.920273,77.514557,61744.891,0.144020888,81.141518,13.8
7/30/2018 13:45,23854.41,0.51599998,30.469894,76.223648,50937.227,0.17375335,80.403381,14.4
7/30/2018 15:45,24255.564,0.51599998,31.037045,77.564461,58599.789,0.12107258,80.540405,13.9
7/30/2018 17:45,24440.113,0.51599998,30.970665,77.782646,55503.98,0.12484609,80.578873,14
7/30/2018 19:45,23734.631,0.25600001,31.043585,77.252808,54824.371,0.14896229,80.179115,13.9
7/30/2018 23:45,24760.555,0.25799999,30.756874,76.29142,63819.191,0.182972827,80.299438,16.3
7/31/2018 1:45,23470.082,0.25799999,31.17005,77.138802,43655.516,0.129023028,80.51606,20.1
7/31/2018 2:45,25226.463,0.25799999,31.630768,76.868561,61865.125,0.163086309,81.387718,22.7
7/31/2018 3:45,24226.402,0.25999999,31.302364,77.314911,60619.582,0.220891759,81.224518,23
7/31/2018 5:45,25206.787,0.25999999,30.423649,77.218819,64953.945,0.165342926,81.179611,17.7
7/31/2018 7:45,21132.203,0.25999999,30.148071,77.958443,35115.203,0.222412961,81.568306,15.1
7/31/2018 9:45,22947.484,0.25999999,29.704109,76.294197,47206.359,0.098940913,81.54464,13.1
7/31/2018 11:45,20984.684,0.26800001,29.786808,77.135521,46031.184,0.086532222,81.916687,15.2
7/31/2018 13:45,20463.793,0.27000001,31.268627,77.288368,32071.273,0.079638755,82.233444,18
7/31/2018 15:45,20564.102,0.54000002,31.050926,76.155396,50332.801,0.116431137,82.429565,19.8
7/31/2018 17:45,22877.307,0.535,30.903259,76.633453,50327.809,0.16114066,81.835777,20.5
7/31/2018 19:45,24142.447,0.54000002,30.992096,77.762115,58254.941,0.169889036,82.414185,17.4
7/31/2018 21:45,25183.936,0.53300002,30.914673,76.873032,51324.918,0.200262176,81.858582,14.7
7/31/2018 23:45,26065.09,0.26699999,30.509897,75.700462,33653.813,0.168410025,80.659744,12.5
08-01-18 2:45,25885.861,0.26699999,30.150177,76.941345,68239.836,0.234581069,81.973755,11.8
08-01-18 3:45,26439,0.26499999,30.071705,77.111115,59802.945,0.174674559,80.302711,10.8
08-01-18 4:45,26531.217,0.26499999,30.386175,77.657257,57292.02,0.17390934,81.285065,11
08-01-18 5:45,25742.176,0.26499999,30.887421,75.957527,50112.938,0.186722202,80.487839,11.4
08-01-18 7:45,27062.434,0.26300001,30.457357,77.173851,57233.484,0.186445878,80.840324,12.1
08-01-18 9:45,24815.588,0.26300001,31.567741,76.142639,61698.219,0.167028506,81.817886,13.3
08-01-18 11:45,25894.387,0.52399998,31.382887,76.729782,57670.172,0.278948935,81.376663,13.4
08-01-18 15:45,26839.094,0.52599999,30.77305,76.702019,62588.324,0.222384,80.631828,14.5
08-01-18 17:45,26199.842,0.52599999,30.959923,77.215652,65946.547,0.133544266,81.265205,15.3
08-01-18 19:45,26014.926,0.52599999,31.029825,77.034218,67077.086,0.165940776,81.402824,15.4
08-01-18 21:45,25556.799,0.52599999,30.867598,77.144791,59345.281,0.148083745,80.999901,16.2
08-01-18 23:45,25538.375,0.52599999,31.059301,75.990944,51851.828,0.156935731,79.980881,15.9
08-02-18 1:45,25288.967,0.528,30.961102,76.720795,59510.758,0.137646235,81.163345,17
08-02-18 2:45,25470.549,0.264,30.802427,76.442223,55370.082,0.194635252,80.595001,18.1
08-02-18 3:45,24354.053,0.264,31.173628,77.047295,61274.117,0.186628323,80.991295,17.8
08-02-18 5:45,22780.912,0.264,30.906788,76.54995,43877.063,0.192618653,80.905914,15.1
08-02-18 7:45,24891.004,0.264,30.591732,77.873642,71393.609,0.249001602,82.725822,12.7
08-02-18 9:45,25386.209,0.264,30.917362,77.670624,45038.348,0.17035203,80.803886,11.6
08-02-18 11:45,27014.975,0.25799999,30.689869,78.235817,61634.543,0.162180934,80.949013,11.8
08-02-18 13:45,26463.258,0.25799999,30.595959,77.528046,66941.578,0.160509732,81.638481,12.5
08-02-18 15:45,26167.629,0.25799999,30.568981,77.224091,71676.023,0.162666851,81.001244,14.3
08-02-18 17:45,26194.066,0.26199999,30.408583,77.377701,70551.664,0.167941129,81.367683,15.4
08-02-18 18:45,25939.992,0.26199999,30.788902,76.319496,60147.375,0.174592512,80.578247,15.1
08-02-18 19:45,25844.379,0.26199999,30.62962,76.854446,64091.465,0.175262913,81.504425,15.6
08-02-18 21:45,26352.979,0.26199999,30.745926,77.366806,60412.48,0.168774506,81.124161,15.1
08-02-18 23:45,26236.531,0.26199999,30.717487,77.655472,60863.375,0.1559412,80.852654,15.8
08-03-18 1:45,27411.02,0.26199999,30.646196,77.010406,46074.199,0.165398066,79.384003,17.8
08-03-18 3:45,25919.805,0.26699999,30.82522,77.351158,59471.57,0.13850282,81.510658,22.5
08-03-18 5:45,25080.92,0.26199999,30.952272,77.183632,49361.293,0.13914818,80.894348,19.8
08-03-18 7:45,26049.715,0.26199999,30.73921,77.210655,46463.75,0.13471441,80.514,15.9
08-03-18 8:45,25583.971,0.26199999,31.2785,77.09008,40571.172,0.16735105,80.627106,14.9
08-03-18 9:45,24567.795,0.26199999,31.516254,77.409126,53637.09,0.122814287,81.001801,14.6
08-03-18 11:45,23957.16,0.26199999,30.831501,75.723572,57391.297,0.17462569,81.581612,13.8
08-03-18 13:45,25715.293,0.26199999,29.914112,77.550919,63946.086,0.14353962,80.851738,12.5
08-03-18 15:45,23860.566,0.26199999,30.794451,78.079285,69238.352,0.1331847,81.766243,12.2
08-03-18 17:45,23723.389,0.26199999,30.336241,77.221275,72431.125,0.17529723,82.21595,13.4
08-03-18 19:45,25096.863,0.26199999,30.244934,77.144592,56196.672,0.15144657,80.727341,13.6
08-03-18 21:45,24642.746,0.26199999,30.272768,76.210526,51103.395,0.1577846,80.323311,14
08-03-18 23:45,24493.746,0.26199999,30.516151,77.404259,69092.664,0.15226196,81.345398,13.6
08-04-18 1:45,27696.717,0.26199999,30.770782,76.896591,54559.875,0.13304441,79.803238,13.7
08-04-18 3:45,26241.213,0.26199999,31.237253,77.237808,67290.586,0.15578629,81.344872,14.9
08-04-18 5:45,26289.559,0.26199999,31.09149,77.00975,64702.113,0.14972532,80.734077,16
08-04-18 7:45,26032.432,0.26199999,31.113913,77.584961,58456.523,0.15470043,80.971291,16.5
08-04-18 9:45,25919.477,0.26499999,31.028149,77.375961,66387.094,0.14022765,81.257042,15.9
08-04-18 11:45,26209.629,0.26499999,31.007641,77.237007,60258.902,0.17283413,80.791039,15.6
